"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"re0"	1108	"JJHJJJJJJJJJJJJJJDJJ"	"interest"	1
"re0"	1109	"JJCJJJJJJJJJJJJJJJJJ"	"ipi"	1
"re0"	1110	"JJJJIJJJIJJJJJIIJJJI"	"trade"	1
"re0"	1111	"JCJJJJJJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1112	"JJJJHJJJJJJJJJJJJJIH"	"interest"	1
"re0"	1113	"JJJJJJJJDJJJJJJJJJJJ"	"cpi"	1
"re0"	1114	"JJJJJJJJJHJJJJJFJJJJ"	"cpi"	1
"re0"	1115	"JJJJJJJJJJJJJJJBJJJJ"	"money"	1
"re0"	1116	"IJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1117	"JJJJJJJJJJJJJJJJJJBJ"	"money"	1
"re0"	1118	"JJJJJJJEIJJJJJJJJJJJ"	"trade"	1
"re0"	1119	"JCJIJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1120	"JJJJJHJJIJJJIJJJJHJJ"	"money"	1
"re0"	1121	"JJJJJJIJHJJJHJJJJJJI"	"money"	1
"re0"	1122	"JJJJJIJGGJJJJJJJJJJJ"	"trade"	1
"re0"	1123	"JBJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1124	"JJJJJJJHJJJJHIJJJJJJ"	"money"	1
"re0"	1125	"JJJJJIJJJJJJCJJJJJJJ"	"reserves"	1
"re0"	1126	"JJJJJJJHJJJJJJJJJJGJ"	"money"	1
"re0"	1127	"JJJHJJJHJJJJJJIJIJJJ"	"money"	1
"re0"	1128	"JJJIJJJJJJJJGJJJJHJJ"	"trade"	1
"re0"	1129	"JAJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1130	"JGJJJJJIJJJJIHJJJJJJ"	"money"	1
"re0"	1131	"JJJJJJJJJJJJJJJJJFJJ"	"money"	1
"re0"	1132	"JJJJJJJJJJJJJJJJJFJJ"	"money"	1
"re0"	1133	"JJJJJJJJJIJJJJJJIHJJ"	"money"	1
"re0"	1134	"IIJJJJJJJJJJJJIJJHJJ"	"money"	1
"re0"	1135	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	1136	"JJJJJHJJJJJJJJJJJIJI"	"money"	1
"re0"	1137	"JJJJJHJJJJJJJJJIJIJJ"	"money"	1
"re0"	1138	"JJJJJGJJJJJJJJJJJHJJ"	"money"	1
"re0"	1139	"JJJJJJGJJJJIJJJJJHJJ"	"money"	1
"re0"	1140	"JIJJJGJJJJJJJJJJIHJJ"	"trade"	1
"re0"	1141	"JCJJJJJJJJJJJIJJJJJJ"	"money"	1
"re0"	1142	"JJJJJHJJJJJIJJJJJIJJ"	"money"	1
"re0"	1143	"JJJJJIJJJJIJJJIJJIJI"	"money"	1
"re0"	1144	"JJJJJFJJJJJJIJJJJHJJ"	"money"	1
"re0"	1145	"JGJJJJFJJJJJJJJJJJJJ"	"trade"	1
"re0"	1146	"JCJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1147	"JJJJJHJJJJJIJJJJJFJJ"	"money"	1
"re0"	1148	"HJJIJJJJIJJJJJJJJJJJ"	"money"	1
"re0"	1149	"JJJJJJJJJJJJJJIHGJJJ"	"money"	1
"re0"	1150	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1151	"JJJJJJJJHJJJJJJJHHJJ"	"cpi"	1
"re0"	1152	"JJJJJJJJJJJJJJJCJJJJ"	"money"	1
"re0"	1153	"JJJJIJJJJJJJIJJJJIJJ"	"money"	1
"re0"	1154	"JJJCJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1155	"JJJJJJJJJJJJIJJJJDJJ"	"money"	1
"re0"	1156	"JJJJJJJJJJJJJJJEJJHJ"	"money"	1
"re0"	1157	"JJJJJJJJJJJJJJJGJJGJ"	"money"	1
"re0"	1158	"JJJJJJJJJJJJJJJJJBJJ"	"money"	1
"re0"	1159	"JJJJJJJJJJJJJJJJHEJJ"	"money"	1
"re0"	1160	"JJJJIJJJJJJJJJJIJJDJ"	"money"	1
"re0"	1161	"EJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1162	"JJJJJJJJJJJJJJJIJJEJ"	"money"	1
"re0"	1163	"JJJJJJJJJJJJJJJEJJGJ"	"money"	1
"re0"	1164	"JJJJJEJJJJJJIJJJJHJJ"	"money"	1
"re0"	1165	"JJJJJJJJJJJJJJJJJDJJ"	"trade"	1
"re0"	1166	"JBJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1167	"JJJJJGJJJJJJJJJJJGJI"	"money"	1
"re0"	1168	"JJJJJJGJJJJJJJJJJHJI"	"trade"	1
"re0"	1169	"JGJJJJFJJJJJJJJJJJJJ"	"money"	1
"re0"	1170	"JJJCJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1171	"JJJJJGJJJJJJJJJJJHJI"	"trade"	1
"re0"	1172	"JAJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1173	"JHJJJGIJJJJJJJJJJJJJ"	"trade"	1
"re0"	1174	"JDJJJJJJJJJJJIJJJJJJ"	"money"	1
"re0"	1175	"JJJJJJJJJJJJIJIJJHJJ"	"money"	1
"re0"	1176	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1177	"JHJJJIJJJJJJJJJJJFJJ"	"money"	1
"re0"	1178	"JJJJJIJJJJJIJJJJJFJJ"	"money"	1
"re0"	1179	"JJJJJJJJJJJJIJJJJCJJ"	"money"	1
"re0"	1180	"JJJJJJJJJGJJJJJJJHIJ"	"trade"	1
"re0"	1181	"JJJJJJJJIJIJIJHJJHJJ"	"gnp"	1
"re0"	1182	"JJJJEJJJJJJJJJJHJJJI"	"money"	1
"re0"	1183	"JJGIJJJJJJJJJJIJJJJJ"	"money"	1
"re0"	1184	"JJCJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1185	"JHJJJJJJJJJEJJJJJJJJ"	"money"	1
"re0"	1186	"IJFJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1187	"JJJJJGJJJIJJJJJJJJJH"	"money"	1
"re0"	1188	"JJJJJJJJJJJJJJIJJJEJ"	"trade"	1
"re0"	1189	"JFJJJJJJJJJGJJJJJJJJ"	"interest"	1
"re0"	1190	"JJIJIJJJJHIJJJJJJJJH"	"money"	1
"re0"	1191	"JJJJJJJJJGJJJJJJJIJJ"	"bop"	1
"re0"	1192	"JJJJJJJJJJJJIJIJJJII"	"bop"	1
"re0"	1193	"JJJJJJJJJJJJJJEGJJJJ"	"jobs"	1
"re0"	1194	"JJJJJJJJJJJJJJJGJJJJ"	"jobs"	1
"re0"	1195	"JJJJHJJJJJJJJJJFJJJJ"	"housing"	1
"re0"	1196	"JJJJIJJJJJJJJJJEJJJJ"	"trade"	1
"re0"	1197	"JJJJJJJDJJJJJJJJJJJJ"	"trade"	1
"re0"	1198	"JGJJJJJJJIJIJHJJJJJJ"	"bop"	1
"re0"	1199	"JJJJJJJJJJJJJJEJJIJJ"	"gnp"	1
"re0"	1200	"JJJJJJJJJJJJJJIHJJJG"	"money"	1
"re0"	1201	"DJJJJJJJJJJJJJJJJJJJ"	"cpi"	1
"re0"	1202	"JJJJJJJJJJJJJJJCJJJJ"	"trade"	1
"re0"	1203	"JFJJJJIIJJJJJIJJJJJJ"	"money"	1
"re0"	1204	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1205	"JJJIJIJJJJJJJJJJJFJJ"	"money"	1
"re0"	1206	"JJJJJHJJJJJGJJJJJJJJ"	"money"	1
"re0"	1207	"JJJJJJJJJJJJJJJJHEJJ"	"trade"	1
"re0"	1208	"JIJGJJJIJJJJJJJJJJJJ"	"trade"	1
"re0"	1209	"JEJJIJIJJJJJJJJJJJJJ"	"money"	1
"re0"	1210	"DJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1211	"JJJJJIJJJJJJJJJJJJJJ"	"money"	1
"re0"	1212	"IJJJJJJJJJJJJJJJEIIJ"	"money"	1
"re0"	1213	"JJJJJJJJJJJJJJJJGEJJ"	"money"	1
"re0"	1214	"IJIJJJJJJJJJJJJJJHIJ"	"trade"	1
"re0"	1215	"JEJJJJJJJJJJJIJJJIJJ"	"money"	1
"re0"	1216	"EJJJJJJJJJJJJJHJJJJJ"	"lei"	1
"re0"	1217	"JJJJJJJJJIJJJJJGJJIJ"	"trade"	1
"re0"	1218	"JDJIJJJJJJJJJJJJJJJJ"	"lei"	1
"re0"	1219	"JJJJIJJJJIJJJJJEJJJI"	"money"	1
"re0"	1220	"CJJJJJJJJJJJJJJJJJJJ"	"jobs"	1
"re0"	1221	"JJJJJJJJJJJJJJJHJJIJ"	"money"	1
"re0"	1222	"JJIJJGJJJJJHJJJJJJJJ"	"money"	1
"re0"	1223	"DJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1224	"JDJJJJIJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1225	"JJJJJJJJJJJJJJIJJJJD"	"money"	1
"re0"	1226	"JJJJJCIJJJJJJJJJJJJJ"	"interest"	1
"re0"	1227	"JJJJJFJJJJJJJJJJJJJI"	"trade"	1
"re0"	1228	"JJJJJJJHIJJJHJJJJJJJ"	"money"	1
"re0"	1229	"JJJJJGGJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1230	"JJJJJJIJJJJJJJJJJJJE"	"trade"	1
"re0"	1231	"JJJIJJJFJJJJJHJJJJJJ"	"gnp"	1
"re0"	1232	"JJJJJIJJJJJJJJJHJJJG"	"trade"	1
"re0"	1233	"JHJJJJJJJIJEJJJJJJJJ"	"money"	1
"re0"	1234	"JJJJJJJJJJJJJJJJFJGJ"	"ipi"	1
"re0"	1235	"JJJJGJJJJJJJJJJFJJJJ"	"trade"	1
"re0"	1236	"JHJJJJJJJJJJJIJJIJJJ"	"trade"	1
"re0"	1237	"JFJJJJJJJHJJJHJJJJJJ"	"trade"	1
"re0"	1238	"JCJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1239	"JJJJJGJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1240	"JJJJJIJJJJJIJJHJJJJJ"	"interest"	1
"re0"	1241	"JJGIJJJJJJJJJJJJJJIJ"	"interest"	1
"re0"	1242	"JJCJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1243	"JJJJJBJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1244	"JJJJJFJIJJJIJJJJJJJJ"	"money"	1
"re0"	1245	"JJJJJIIIIJJJJJJJIJJJ"	"money"	1
"re0"	1246	"JJJJJDJJJJJIJJJJJJJJ"	"trade"	1
"re0"	1247	"JIJJJFJJJIJJJJJJJJJJ"	"trade"	1
"re0"	1248	"JFJJJJJJJJJJJGJJJJJJ"	"trade"	1
"re0"	1249	"JIJJJJIJJIJIIIJJJJJJ"	"trade"	1
"re0"	1250	"JGJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1251	"JIJJJJJJJFJJJJJJJIJJ"	"trade"	1
"re0"	1252	"JFJJJJJJJJJGJJJJJJJJ"	"lei"	1
"re0"	1253	"JJJJJJHJJIJIJJJHJJJJ"	"money"	1
"re0"	1254	"JJJJJFJJJJJIJJJJJJJJ"	"trade"	1
"re0"	1255	"JHJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1256	"JFJJJJJJJJJJJJIJJIJJ"	"trade"	1
"re0"	1257	"JCJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1258	"JJJHJJJJJJJFJJJJJJJJ"	"trade"	1
"re0"	1259	"JDJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1260	"JEJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1261	"JJJIJIIJJJJIJJJJJJJI"	"interest"	1
"re0"	1262	"JJJJJJJJJJGJJJJJJJJJ"	"housing"	1
"re0"	1263	"JJJHJJJJJJJGJJJJJJJJ"	"interest"	1
"re0"	1264	"JJJJJJJJJJGJJJJJJJJI"	"money"	1
"re0"	1265	"JJJJJIJJJFJJJJJJIIJJ"	"interest"	1
"re0"	1266	"JJIJJJJJJIEJJJJJJJJJ"	"money"	1
"re0"	1267	"JJJJJGJJJJJJIJJJJJJJ"	"money"	1
"re0"	1268	"JJJJJJJJJJJJJJJJJFJJ"	"money"	1
"re0"	1269	"JJJJJJJJJJJJJJJDJJHI"	"trade"	1
"re0"	1270	"JJJJHJJIJJJJJJHJJJJI"	"money"	1
"re0"	1271	"JJJJJJJJJJJJJJJJJGIJ"	"interest"	1
"re0"	1272	"JJJJJJHJJIJJJJJJGJJI"	"money"	1
"re0"	1273	"JIJJJGJJJJJJJJJJJGJJ"	"gnp"	1
"re0"	1274	"JJJJJJJJJJJJJJJJJJJB"	"money"	1
"re0"	1275	"CJJJJJJJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1276	"JJJJIJJJJJJJJJJIJJJF"	"money"	1
"re0"	1277	"CJJJJJJJJJJJJJJJJJJJ"	"interest"	1
"re0"	1278	"JJJJJJJJJJCJJJJJJJJJ"	"money"	1
"re0"	1279	"JJIJJJJJJJIJJJJJEJJJ"	"interest"	1
"re0"	1280	"JJJIJJJIJJFJJJJJJJJJ"	"money"	1
"re0"	1281	"EJJJJJJJJJJJJJIJJJJJ"	"interest"	1
"re0"	1282	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1283	"JJJJJJHJJIHJJJJJJJJJ"	"interest"	1
"re0"	1284	"JJHJJJJJJIHJJJJJJJJJ"	"money"	1
"re0"	1285	"HJJJJJJJJJJJJJHJJJJJ"	"gnp"	1
"re0"	1286	"JJJJJJIGJJJJJJJJJJJG"	"cpi"	1
"re0"	1287	"JJJJJJIJJJJJJJJDJJJJ"	"interest"	1
"re0"	1288	"JIJJJJJJJJJIIJJJHJJJ"	"interest"	1
"re0"	1289	"JJJJIJJJJJGJJJJJJJJJ"	"interest"	1
"re0"	1290	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1291	"JJJJJJJJJJEJJJJJJJJJ"	"interest"	1
"re0"	1292	"JJJJJJJJJJFJJJJJJJJJ"	"money"	1
"re0"	1293	"IJHJJJJJJJJJJJIJJJJJ"	"interest"	1
"re0"	1294	"JJJJJJJJJJFJJJJJJJJJ"	"interest"	1
"re0"	1295	"JJJJJJJJJJCJJJJJJJJJ"	"money"	1
"re0"	1296	"JJJJJJJJJJJJJJJJEIJJ"	"money"	1
"re0"	1297	"IJHJJJJJJJJJJJJJJIIJ"	"gnp"	1
"re0"	1298	"JJJJJJIFJJJJJJJJJJJG"	"interest"	1
"re0"	1299	"JJJJJJJJJJEJJJJJJJJJ"	"money"	1
"re0"	1300	"IJJJJJJJJIJJJJIJIJJJ"	"interest"	1
"re0"	1301	"JJJJJJJJJJGJJJJJJJIJ"	"interest"	1
"re0"	1302	"JJJJJJJJJJCJJJJJJJJJ"	"interest"	1
"re0"	1303	"JJJJJJJJJJBJJJJJJJJJ"	"interest"	1
"re0"	1304	"JJJJJJJJJJIJJJJJJJJJ"	"interest"	1
"re0"	1305	"JJIJJHJJJJIIJJJJJJJJ"	"interest"	1
"re0"	1306	"JJJJJJJJJJBJJJJJJJJJ"	"interest"	1
"re0"	1307	"JJJJJHJJHIJJJJJJJJJJ"	"cpi"	1
"re0"	1308	"JJJJJJJJJJJJJJJBJJJJ"	"interest"	1
"re0"	1309	"JJJJJJJJJJFJJJJJHJJI"	"interest"	1
"re0"	1310	"JJJJHJJJJJGJJJJJJJJJ"	"interest"	1
"re0"	1311	"JJJJJJJJJJCJJJJJJJJJ"	"interest"	1
"re0"	1312	"JJJJJJJJJJEJJJJJJJJJ"	"interest"	1
"re0"	1313	"JJJJJJJJJJFJJJJJJJJJ"	"interest"	1
"re0"	1314	"JJJJJJJJFJJJJJJIJJJJ"	"interest"	1
"re0"	1315	"JJJJJJJJJJGJJJJJJIJJ"	"interest"	1
"re0"	1316	"HJJJJJJJJJIJJJJJJJJI"	"money"	1
"re0"	1317	"JJJJJGJJGJJJJJJJJJJJ"	"interest"	1
"re0"	1318	"JJJJJJJJJJCJJJJJJJJJ"	"money"	1
"re0"	1319	"JJIJJJJJJJIJJJJJJIJJ"	"money"	1
"re0"	1320	"HJFJJJJJJJIJJJJJJJJJ"	"interest"	1
"re0"	1321	"JJJIJJJJJJFJJJJJJJJJ"	"interest"	1
"re0"	1322	"JJJJJJJJJJFJJJJJJIJJ"	"interest"	1
"re0"	1323	"JJJJJJJJJJEJJJJJJJJJ"	"interest"	1
"re0"	1324	"JJJJJJJJJJEJJJJJJJJJ"	"interest"	1
"re0"	1325	"JJJJJJJJJJGJJJJJJJJJ"	"interest"	1
"re0"	1326	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1327	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1328	"JJJJJJJJJJFJJJJJJJJJ"	"interest"	1
"re0"	1329	"JJJHJJJJJJGJJIJJJJJJ"	"interest"	1
"re0"	1330	"JJJIJJJJIJGJJJJJJJJJ"	"interest"	1
"re0"	1331	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1332	"JJJJJIJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1333	"JJJIJJJJJJEJJJJJJJJJ"	"interest"	1
"re0"	1334	"JJIJJJJJJEJJJJJJJIJJ"	"money"	1
"re0"	1335	"JJJJJIJJHJJJJJJJJIJH"	"interest"	1
"re0"	1336	"JJJJJJJJJIFJJJJJJJJJ"	"trade"	1
"re0"	1337	"JEJJJJJHJJJJJJJJJJJJ"	"ipi"	1
"re0"	1338	"JJJJIJJJJJJJJJJGJJJJ"	"money"	1
"re0"	1339	"JJJJJJJJJGIJJJJJIIJJ"	"ipi"	1
"re0"	1340	"JJJJFJJJJJJJJJJFJJJJ"	"money"	1
"re0"	1341	"JJJJJJJJJJFJIJJJIJJJ"	"money"	1
"re0"	1342	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1343	"JJJJJJJIJJJJJJJJJIGJ"	"money"	1
"re0"	1344	"JJJJJJJJJEIJJJJJJJJJ"	"money"	1
"re0"	1345	"JJJJJJJJIJJJJJJJJDJJ"	"money"	1
"re0"	1346	"JJIJJJJIJJJJJJJIJJHJ"	"reserves"	1
"re0"	1347	"JJJJJJJJJJJJJJIJJJIJ"	"reserves"	1
"re0"	1348	"JJJJJIJJJJJJJJJJJJEJ"	"money"	1
"re0"	1349	"JJJJIJJJJJJJJJJJJDJJ"	"interest"	1
"re0"	1350	"JJJJJGJJJFIJJJJJJJJJ"	"money"	1
"re0"	1351	"CJJJJJJJJJJJJJJJJJJJ"	"interest"	1
"re0"	1352	"JJJJJIJJJJJJJJJJGJJJ"	"money"	1
"re0"	1353	"JJJJJJJJJJJJJJJJEJJJ"	"trade"	1
"re0"	1354	"JCJJJJJJJJJJJIJJJJJJ"	"gnp"	1
"re0"	1355	"JHJJJJEJJJJJJJJJJJJJ"	"cpi"	1
"re0"	1356	"JJJJJJJJJJJJJJJCJJJJ"	"ipi"	1
"re0"	1357	"JJJJFJJJJJJJJJJEJJJJ"	"interest"	1
"re0"	1358	"JJJJJJJJJHFJJJJJJJJJ"	"money"	1
"re0"	1359	"JJJJJJJJJJJJJJJJJBJJ"	"money"	1
"re0"	1360	"JJJJJJJJJJJJJJJJEJJJ"	"trade"	1
"re0"	1361	"JCJJJJJJJJJIJJJJJJJJ"	"trade"	1
"re0"	1362	"JDJJJJJJJJJJJIJJJJJJ"	"reserves"	1
"re0"	1363	"JJJJJJJJJJJJJJJJJHFJ"	"interest"	1
"re0"	1364	"JJJJJJJJJJEJJJJJJJJJ"	"money"	1
"re0"	1365	"BJJJJJJJJJJJJJJJJJJJ"	"interest"	1
"re0"	1366	"JJJJJJJJJJJJIJJHJJJJ"	"money"	1
"re0"	1367	"JJJJJJJJJJHJIJJIHJJJ"	"jobs"	1
"re0"	1368	"JJJHJJJJJJJJJJJIJJHJ"	"interest"	1
"re0"	1369	"JJJIJJJJJJFJJJJJJJJJ"	"interest"	1
"re0"	1370	"JJJJJJJJJJGJJJJIJJJJ"	"money"	1
"re0"	1371	"JJJJJJJJJJJJJJJJEIJJ"	"money"	1
"re0"	1372	"DJJJJJJJJJJJJJJJJJJJ"	"jobs"	1
"re0"	1373	"JJJJJJJJJJJJIJJGJJHJ"	"money"	1
"re0"	1374	"JJJJJJJJJJJJJJJJCJJJ"	"jobs"	1
"re0"	1375	"JJJJJJHGJJJJJJJJJJJJ"	"trade"	1
"re0"	1376	"JJJJJJIJJJJJJHJJJJJJ"	"trade"	1
"re0"	1377	"JIJJJJJJJJJFJHJJJJJJ"	"trade"	1
"re0"	1378	"JIJJJJIGJJJJJIJJJJJJ"	"interest"	1
"re0"	1379	"JJJJJJJJJJEJJIJJJJJJ"	"money"	1
"re0"	1380	"JJJJJJIJJJJJJJJJIJJG"	"money"	1
"re0"	1381	"JJJJJJIIJIJJJJJJJJJJ"	"interest"	1
"re0"	1382	"JJJJJJJJJJDJJJJJJJJJ"	"money"	1
"re0"	1383	"IJJJJIJIJIJJJJJJJJJJ"	"interest"	1
"re0"	1384	"JJJJJJJJJJDJJJJIJJJJ"	"interest"	1
"re0"	1385	"JJJIJJJJJIGJJJJJIJJJ"	"money"	1
"re0"	1386	"IJJJJJJJJJJJJJJJDJJJ"	"jobs"	1
"re0"	1387	"JJJJJJJJJJJJJJJDJJJJ"	"money"	1
"re0"	1388	"BJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1389	"JJJJJJJHJJHJJJJJJJHJ"	"jobs"	1
"re0"	1390	"JJJJJJJJJJJJJJJDJJJJ"	"trade"	1
"re0"	1391	"JIJJJJJFJJJJJJJJJJJJ"	"money"	1
"re0"	1392	"JJJJJJJJJJJIJJJHIJHJ"	"cpi"	1
"re0"	1393	"JJJJJJJJJJJJIJJJJJJC"	"interest"	1
"re0"	1394	"JJJJJJJJJJEJIJJJJJJJ"	"money"	1
"re0"	1395	"FJJJJJJJJJJJJJIJJJJJ"	"gnp"	1
"re0"	1396	"JJJJJJJJJJJJJJJIIJJE"	"money"	1
"re0"	1397	"DJJJJJJJJJJJJJJIJJJJ"	"money"	1
"re0"	1398	"JJJJJFJJJJJJJJJJJJJH"	"money"	1
"re0"	1399	"JJJJJJJJIJJJJJJJJDJJ"	"money"	1
"re0"	1400	"JJJJJJJJJJJJJJJJHJFJ"	"interest"	1
"re0"	1401	"HJJJJJJJJJJJJJJJIJJJ"	"money"	1
"re0"	1402	"JIJJJEIJJJJJJJJJJJJJ"	"interest"	1
"re0"	1403	"GJJJJJJJJJIJJJJJJJIJ"	"money"	1
"re0"	1404	"FJJJJJJJJJJJJJIJJJJJ"	"money"	1
"re0"	1405	"JJJJJGJIJJJJGJJJJJJJ"	"reserves"	1
"re0"	1406	"JJJJJJJJIJJJJJJJJJHJ"	"jobs"	1
"re0"	1407	"JJJJDJJJJJJJJJJHJJJJ"	"money"	1
"re0"	1408	"CJJJJJJJJJJJJJJJJJJJ"	"reserves"	1
"re0"	1409	"JJJJIJJJJJJJJJJJJJDJ"	"money"	1
"re0"	1410	"DJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1411	"JJJJJJJJJJJJIJJJJJFJ"	"money"	1
"re0"	1412	"JJJJJEJJJJJJJJJJJJJJ"	"interest"	1
"re0"	1413	"HJIJJJJJJJIJJJJIIJJJ"	"trade"	1
"re0"	1414	"JHJJJHJJHJJJJJJJJJJJ"	"reserves"	1
"re0"	1415	"JJJJJJJJJJJJJJJJHJDJ"	"money"	1
"re0"	1416	"JJJJJJJJJJJJJJJJEIJJ"	"interest"	1
"re0"	1417	"JJJJJJJJJJCJJJJJJJJJ"	"interest"	1
"re0"	1418	"JJJJJJJJJJHIJJJJIJJJ"	"interest"	1
"re0"	1419	"IJJJJJJJJJHJJJJJGJJJ"	"interest"	1
"re0"	1420	"JJJJJJJJJJDJJJJJJJJJ"	"interest"	1
"re0"	1421	"JJJJJJJJJJCJJJJJJJJJ"	"interest"	1
"re0"	1422	"JJJJJJJJJJCJJJJJJJJJ"	"money"	1
"re0"	1423	"JJDJJJJJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1424	"JJJJJJJJJJJJJJJJJJJD"	"cpi"	1
"re0"	1425	"JJJJJJJJJJJJJJJFJJIH"	"interest"	1
"re0"	1426	"JJJJIJJJJJEJJJJHJJJJ"	"money"	1
"re0"	1427	"JJJJJJJJJJJJJIJJJJHJ"	"money"	1
"re0"	1428	"JJJJJJJJJJJJJJJJJJAJ"	"interest"	1
"re0"	1429	"JJJJJIJJJIHJJJJJJJJI"	"trade"	1
"re0"	1430	"JDJJJJJJJJJJJIJJJJJJ"	"trade"	1
"re0"	1431	"JDJJJJJIJJJJJJJJJJJJ"	"trade"	1
"re0"	1432	"JJJJJIJJEJJJJJJJJJJJ"	"money"	1
"re0"	1433	"JJJJDJJJJJJJJJJJJJJI"	"interest"	1
"re0"	1434	"JJJHJJJJJJGJJJJJJJJJ"	"money"	1
"re0"	1435	"JJIJJJJJJJJJJJJJJJGJ"	"interest"	1
"re0"	1436	"JHIJJGJJJJIJJJJJJJJJ"	"money"	1
"re0"	1437	"JJHIJHJJJIJJJJJJJJJI"	"money"	1
"re0"	1438	"JJJJJJJJJJJJJJJJJJDJ"	"money"	1
"re0"	1439	"JJJJJJJJJJJJJJJJJJDJ"	"cpi"	1
"re0"	1440	"JJJJJJJJJJJJJJJCJJJJ"	"interest"	1
"re0"	1441	"JJJJJJJJJJHJJJJJJJJJ"	"interest"	1
"re0"	1442	"JJJJJJJJJJDJJJJIJJJJ"	"wpi"	1
"re0"	1443	"JJJJJJJJJJJIJJJDJJJJ"	"ipi"	1
"re0"	1444	"JJJJFJJJJJJJJJJJJJJF"	"money"	1
"re0"	1445	"JJJJJIJJJHJJEJJJJJJJ"	"money"	1
"re0"	1446	"JJJJJGJIJJJJGJJJJJJJ"	"money"	1
"re0"	1447	"JJJJJJJJDJJJIJJJJJJJ"	"reserves"	1
"re0"	1448	"JJJJJJJIIJJJJJJJJJFJ"	"gnp"	1
"re0"	1449	"JJJJGJJJJJJJJJJHJJJH"	"money"	1
"re0"	1450	"JJIJJIJJJFJJJJJJJJJI"	"interest"	1
"re0"	1451	"JJJJJJJJJJCJJJJJJJJJ"	"money"	1
"re0"	1452	"JHJJJEJJJJJJJJJJJJJJ"	"gnp"	1
"re0"	1453	"JJJJJJJJJJJJJJIJJJJF"	"interest"	1
"re0"	1454	"JJJJJJJJJJGJJJJJJJJJ"	"interest"	1
"re0"	1455	"JJJJJJJJJJDJJJJJJJJJ"	"cpi"	1
"re0"	1456	"JJJJJJJJJJJJJJJCJJJJ"	"money"	1
"re0"	1457	"JJIJJJJJJJIJJJJJIJJJ"	"money"	1
"re0"	1458	"JJIJJJJJJJJJJJJJDJJJ"	"money"	1
"re0"	1459	"JJJJJJJJJJJJJJGJHJIJ"	"money"	1
"re0"	1460	"JJJJJJJJJJJJJJGJFJJJ"	"trade"	1
"re0"	1461	"JJJJJJJJJJJJJJFJJJHJ"	"money"	1
"re0"	1462	"JJJJJJJJJJJJJJJJGHJJ"	"money"	1
"re0"	1463	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	1464	"HJJJJJJJJJJJJJJJJHIJ"	"money"	1
"re0"	1465	"JJJJJHJJJJJJIJJJHHJJ"	"interest"	1
"re0"	1466	"IJJJJJJJJJEJJJJJJJJJ"	"money"	1
"re0"	1467	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	1468	"BJJJJJJJJJJJJJJJJJJJ"	"ipi"	1
