"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"1"	"1048"	"JJJJJJJJJJJJIJCJJJJJ"	"6"	"1"
"1"	"1049"	"JJJJJJJJJJJJIJDJJJJJ"	"9"	"1"
"1"	"1050"	"JJJJJJJJJJJJIJDJJJJJ"	"13"	"1"
"1"	"1051"	"JJJJJJJJJJJJIJFJJJJJ"	"12"	"1"
"1"	"1052"	"JJJJJJJJJJJJIJGJJJHJ"	"9"	"1"
"1"	"1053"	"JJJJJJJJJJJJIJGJJJJJ"	"13"	"1"
"1"	"1054"	"JJJJJJJJJJJJIJHJJJIJ"	"12"	"1"
"1"	"1055"	"JJJJJJJJJJJJIJIJJHJJ"	"9"	"1"
"1"	"1056"	"JJJJJJJJJJJJIJIJJJII"	"1"	"1"
"1"	"1057"	"JJJJJJJJJJJJIJJDJJJI"	"7"	"1"
"1"	"1058"	"JJJJJJJJJJJJIJJEJJJJ"	"3"	"1"
"1"	"1059"	"JJJJJJJJJJJJIJJGJJHJ"	"9"	"1"
"1"	"1060"	"JJJJJJJJJJJJIJJGJJJJ"	"7"	"1"
"1"	"1061"	"JJJJJJJJJJJJIJJHJJJJ"	"9"	"1"
"1"	"1062"	"JJJJJJJJJJJJIJJJGJJH"	"5"	"1"
"1"	"1063"	"JJJJJJJJJJJJIJJJJCJJ"	"9"	"1"
"1"	"1064"	"JJJJJJJJJJJJIJJJJDJJ"	"9"	"1"
"1"	"1065"	"JJJJJJJJJJJJIJJJJEJJ"	"2"	"1"
"1"	"1066"	"JJJJJJJJJJJJIJJJJEJJ"	"12"	"1"
"1"	"1067"	"JJJJJJJJJJJJIJJJJJFJ"	"9"	"1"
"1"	"1068"	"JJJJJJJJJJJJIJJJJJJC"	"5"	"1"
"1"	"1069"	"JJJJJJJJJJJJIJJJJJJD"	"5"	"1"
"1"	"1070"	"JJJJJJJJJJJJIJJJJJJE"	"3"	"1"
"1"	"1071"	"JJJJJJJJJJJJIJJJJJJE"	"7"	"1"
"1"	"1072"	"JJJJJJJJJJJJIJJJJJJF"	"5"	"1"
"1"	"1073"	"JJJJJJJJJJJJJAJJJJJJ"	"9"	"2"
"1"	"1074"	"JJJJJJJJJJJJJBJJJJJJ"	"5"	"1"
"1"	"1075"	"JJJJJJJJJJJJJBJJJJJJ"	"9"	"1"
"1"	"1076"	"JJJJJJJJJJJJJBJJJJJJ"	"12"	"1"
"1"	"1077"	"JJJJJJJJJJJJJCJJJJJJ"	"2"	"1"
"1"	"1078"	"JJJJJJJJJJJJJCJJJJJJ"	"3"	"1"
"1"	"1079"	"JJJJJJJJJJJJJCJJJJJJ"	"9"	"2"
"1"	"1080"	"JJJJJJJJJJJJJDJJJJJJ"	"9"	"1"
"1"	"1081"	"JJJJJJJJJJJJJDJJJJJJ"	"12"	"1"
"1"	"1082"	"JJJJJJJJJJJJJIGJJJJJ"	"12"	"1"
"1"	"1083"	"JJJJJJJJJJJJJIJGJJJJ"	"2"	"1"
"1"	"1084"	"JJJJJJJJJJJJJIJJJJHJ"	"9"	"1"
"1"	"1085"	"JJJJJJJJJJJJJIJJJJJE"	"12"	"1"
"1"	"1086"	"JJJJJJJJJJJJJIJJJJJI"	"9"	"1"
"1"	"1087"	"JJJJJJJJJJJJJJAJJJJJ"	"2"	"1"
"1"	"1088"	"JJJJJJJJJJJJJJAJJJJJ"	"9"	"1"
"1"	"1089"	"JJJJJJJJJJJJJJBIJJJJ"	"10"	"1"
"1"	"1090"	"JJJJJJJJJJJJJJBJJJJJ"	"5"	"1"
"1"	"1091"	"JJJJJJJJJJJJJJBJJJJJ"	"8"	"1"
"1"	"1092"	"JJJJJJJJJJJJJJBJJJJJ"	"9"	"1"
"1"	"1093"	"JJJJJJJJJJJJJJBJJJJJ"	"10"	"1"
"1"	"1094"	"JJJJJJJJJJJJJJCHJJJJ"	"5"	"1"
"1"	"1095"	"JJJJJJJJJJJJJJCIJJJJ"	"9"	"1"
"1"	"1096"	"JJJJJJJJJJJJJJCJJJIJ"	"5"	"1"
"1"	"1097"	"JJJJJJJJJJJJJJCJJJJJ"	"9"	"1"
"1"	"1098"	"JJJJJJJJJJJJJJDHJJJJ"	"10"	"1"
"1"	"1099"	"JJJJJJJJJJJJJJDIJJJJ"	"9"	"1"
"1"	"1100"	"JJJJJJJJJJJJJJDIJJJJ"	"12"	"1"
"1"	"1101"	"JJJJJJJJJJJJJJDJIJJJ"	"5"	"1"
"1"	"1102"	"JJJJJJJJJJJJJJDJIJJJ"	"6"	"1"
"1"	"1103"	"JJJJJJJJJJJJJJDJJJJJ"	"6"	"1"
"1"	"1104"	"JJJJJJJJJJJJJJDJJJJJ"	"9"	"1"
"1"	"1105"	"JJJJJJJJJJJJJJDJJJJJ"	"11"	"1"
"1"	"1106"	"JJJJJJJJJJJJJJEGJJJJ"	"7"	"1"
"1"	"1107"	"JJJJJJJJJJJJJJEHIJJJ"	"7"	"1"
"1"	"1108"	"JJJJJJJJJJJJJJEHJJJJ"	"5"	"1"
"1"	"1109"	"JJJJJJJJJJJJJJEHJJJJ"	"12"	"1"
"1"	"1110"	"JJJJJJJJJJJJJJEJJIJJ"	"3"	"1"
"1"	"1111"	"JJJJJJJJJJJJJJEJJJHJ"	"7"	"1"
"1"	"1112"	"JJJJJJJJJJJJJJFIHJJJ"	"9"	"1"
"1"	"1113"	"JJJJJJJJJJJJJJFIJJHJ"	"12"	"1"
"1"	"1114"	"JJJJJJJJJJJJJJFJHJJJ"	"2"	"1"
"1"	"1115"	"JJJJJJJJJJJJJJFJIJJJ"	"1"	"1"
"1"	"1116"	"JJJJJJJJJJJJJJFJJIIJ"	"12"	"1"
"1"	"1117"	"JJJJJJJJJJJJJJFJJJHJ"	"9"	"1"
"1"	"1118"	"JJJJJJJJJJJJJJFJJJJJ"	"1"	"1"
"1"	"1119"	"JJJJJJJJJJJJJJFJJJJJ"	"12"	"1"
"1"	"1120"	"JJJJJJJJJJJJJJGIIJJJ"	"5"	"1"
"1"	"1121"	"JJJJJJJJJJJJJJGIJJGJ"	"12"	"1"
"1"	"1122"	"JJJJJJJJJJJJJJGIJJJF"	"9"	"1"
"1"	"1123"	"JJJJJJJJJJJJJJGJFJJJ"	"12"	"1"
"1"	"1124"	"JJJJJJJJJJJJJJGJHJIJ"	"9"	"1"
"1"	"1125"	"JJJJJJJJJJJJJJGJJIJI"	"9"	"1"
"1"	"1126"	"JJJJJJJJJJJJJJGJJIJJ"	"1"	"1"
"1"	"1127"	"JJJJJJJJJJJJJJGJJJHJ"	"3"	"1"
"1"	"1128"	"JJJJJJJJJJJJJJGJJJIJ"	"1"	"1"
"1"	"1129"	"JJJJJJJJJJJJJJHGHJJJ"	"9"	"1"
"1"	"1130"	"JJJJJJJJJJJJJJHJJJEJ"	"13"	"1"
"1"	"1131"	"JJJJJJJJJJJJJJHJJJHJ"	"1"	"2"
"1"	"1132"	"JJJJJJJJJJJJJJHJJJHJ"	"3"	"1"
"1"	"1133"	"JJJJJJJJJJJJJJHJJJIJ"	"10"	"1"
"1"	"1134"	"JJJJJJJJJJJJJJIDJJJJ"	"9"	"2"
"1"	"1135"	"JJJJJJJJJJJJJJIGJJGJ"	"9"	"1"
"1"	"1136"	"JJJJJJJJJJJJJJIHGJJJ"	"9"	"1"
"1"	"1137"	"JJJJJJJJJJJJJJIHJJEJ"	"13"	"1"
"1"	"1138"	"JJJJJJJJJJJJJJIHJJJG"	"9"	"1"
"1"	"1139"	"JJJJJJJJJJJJJJIIHJJJ"	"9"	"1"
"1"	"1140"	"JJJJJJJJJJJJJJIIJHIJ"	"9"	"1"
"1"	"1141"	"JJJJJJJJJJJJJJIJJJEJ"	"12"	"1"
"1"	"1142"	"JJJJJJJJJJJJJJIJJJGJ"	"9"	"1"
"1"	"1143"	"JJJJJJJJJJJJJJIJJJIJ"	"10"	"1"
"1"	"1144"	"JJJJJJJJJJJJJJIJJJJC"	"5"	"1"
"1"	"1145"	"JJJJJJJJJJJJJJIJJJJD"	"9"	"1"
"1"	"1146"	"JJJJJJJJJJJJJJIJJJJD"	"12"	"1"
"1"	"1147"	"JJJJJJJJJJJJJJIJJJJF"	"5"	"1"
"1"	"1148"	"JJJJJJJJJJJJJJIJJJJJ"	"9"	"1"
"1"	"1149"	"JJJJJJJJJJJJJJJAJJJJ"	"9"	"1"
"1"	"1150"	"JJJJJJJJJJJJJJJBJJJJ"	"5"	"2"
"1"	"1151"	"JJJJJJJJJJJJJJJBJJJJ"	"9"	"5"
"1"	"1152"	"JJJJJJJJJJJJJJJBJJJJ"	"10"	"2"
"1"	"1153"	"JJJJJJJJJJJJJJJBJJJJ"	"12"	"2"
"1"	"1154"	"JJJJJJJJJJJJJJJCJJJI"	"9"	"1"
"1"	"1155"	"JJJJJJJJJJJJJJJCJJJI"	"13"	"1"
"1"	"1156"	"JJJJJJJJJJJJJJJCJJJJ"	"4"	"1"
"1"	"1157"	"JJJJJJJJJJJJJJJCJJJJ"	"5"	"1"
"1"	"1158"	"JJJJJJJJJJJJJJJCJJJJ"	"6"	"4"
"1"	"1159"	"JJJJJJJJJJJJJJJCJJJJ"	"7"	"2"
"1"	"1160"	"JJJJJJJJJJJJJJJCJJJJ"	"9"	"8"
"1"	"1161"	"JJJJJJJJJJJJJJJCJJJJ"	"10"	"1"
"1"	"1162"	"JJJJJJJJJJJJJJJCJJJJ"	"12"	"5"
"1"	"1163"	"JJJJJJJJJJJJJJJDJJHI"	"12"	"1"
"1"	"1164"	"JJJJJJJJJJJJJJJDJJIJ"	"3"	"1"
"1"	"1165"	"JJJJJJJJJJJJJJJDJJJI"	"3"	"1"
"1"	"1166"	"JJJJJJJJJJJJJJJDJJJJ"	"1"	"1"
"1"	"1167"	"JJJJJJJJJJJJJJJDJJJJ"	"5"	"1"
"1"	"1168"	"JJJJJJJJJJJJJJJDJJJJ"	"9"	"6"
"1"	"1169"	"JJJJJJJJJJJJJJJDJJJJ"	"11"	"1"
"1"	"1170"	"JJJJJJJJJJJJJJJDJJJJ"	"12"	"2"
"1"	"1171"	"JJJJJJJJJJJJJJJEIJJJ"	"4"	"1"
"1"	"1172"	"JJJJJJJJJJJJJJJEJJGJ"	"9"	"3"
"1"	"1173"	"JJJJJJJJJJJJJJJEJJHJ"	"3"	"1"
"1"	"1174"	"JJJJJJJJJJJJJJJEJJHJ"	"7"	"1"
"1"	"1175"	"JJJJJJJJJJJJJJJEJJHJ"	"9"	"1"
"1"	"1176"	"JJJJJJJJJJJJJJJEJJII"	"9"	"1"
"1"	"1177"	"JJJJJJJJJJJJJJJEJJJH"	"5"	"1"
"1"	"1178"	"JJJJJJJJJJJJJJJEJJJH"	"9"	"1"
"1"	"1179"	"JJJJJJJJJJJJJJJEJJJJ"	"10"	"2"
"1"	"1180"	"JJJJJJJJJJJJJJJEJJJJ"	"12"	"1"
"1"	"1181"	"JJJJJJJJJJJJJJJFIJJJ"	"9"	"1"
"1"	"1182"	"JJJJJJJJJJJJJJJFJJFJ"	"5"	"1"
"1"	"1183"	"JJJJJJJJJJJJJJJFJJGJ"	"3"	"1"
"1"	"1184"	"JJJJJJJJJJJJJJJFJJHJ"	"9"	"1"
"1"	"1185"	"JJJJJJJJJJJJJJJFJJIH"	"5"	"1"
"1"	"1186"	"JJJJJJJJJJJJJJJFJJII"	"9"	"1"
"1"	"1187"	"JJJJJJJJJJJJJJJFJJIJ"	"12"	"1"
"1"	"1188"	"JJJJJJJJJJJJJJJFJJJJ"	"3"	"1"
"1"	"1189"	"JJJJJJJJJJJJJJJFJJJJ"	"10"	"1"
"1"	"1190"	"JJJJJJJJJJJJJJJGGJII"	"11"	"1"
"1"	"1191"	"JJJJJJJJJJJJJJJGIJHJ"	"9"	"1"
"1"	"1192"	"JJJJJJJJJJJJJJJGJJFJ"	"9"	"1"
"1"	"1193"	"JJJJJJJJJJJJJJJGJJGJ"	"1"	"1"
"1"	"1194"	"JJJJJJJJJJJJJJJGJJGJ"	"9"	"1"
"1"	"1195"	"JJJJJJJJJJJJJJJGJJHI"	"9"	"1"
"1"	"1196"	"JJJJJJJJJJJJJJJGJJHJ"	"5"	"1"
"1"	"1197"	"JJJJJJJJJJJJJJJGJJIJ"	"4"	"1"
"1"	"1198"	"JJJJJJJJJJJJJJJGJJIJ"	"9"	"1"
"1"	"1199"	"JJJJJJJJJJJJJJJGJJJE"	"6"	"1"
"1"	"1200"	"JJJJJJJJJJJJJJJGJJJG"	"9"	"1"
"1"	"1201"	"JJJJJJJJJJJJJJJGJJJI"	"12"	"1"
"1"	"1202"	"JJJJJJJJJJJJJJJGJJJJ"	"2"	"2"
"1"	"1203"	"JJJJJJJJJJJJJJJGJJJJ"	"7"	"2"
"1"	"1204"	"JJJJJJJJJJJJJJJGJJJJ"	"9"	"1"
"1"	"1205"	"JJJJJJJJJJJJJJJGJJJJ"	"12"	"1"
"1"	"1206"	"JJJJJJJJJJJJJJJHEJJJ"	"12"	"1"
"1"	"1207"	"JJJJJJJJJJJJJJJHHJGI"	"9"	"1"
"1"	"1208"	"JJJJJJJJJJJJJJJHHJJJ"	"9"	"1"
"1"	"1209"	"JJJJJJJJJJJJJJJHJJFI"	"9"	"1"
"1"	"1210"	"JJJJJJJJJJJJJJJHJJIJ"	"9"	"1"
"1"	"1211"	"JJJJJJJJJJJJJJJHJJIJ"	"13"	"1"
"1"	"1212"	"JJJJJJJJJJJJJJJHJJJH"	"3"	"1"
"1"	"1213"	"JJJJJJJJJJJJJJJHJJJI"	"2"	"1"
"1"	"1214"	"JJJJJJJJJJJJJJJHJJJJ"	"2"	"1"
"1"	"1215"	"JJJJJJJJJJJJJJJIGJII"	"10"	"1"
"1"	"1216"	"JJJJJJJJJJJJJJJIIJJE"	"9"	"1"
"1"	"1217"	"JJJJJJJJJJJJJJJIJJDJ"	"9"	"1"
"1"	"1218"	"JJJJJJJJJJJJJJJIJJEI"	"11"	"1"
"1"	"1219"	"JJJJJJJJJJJJJJJIJJEJ"	"9"	"1"
"1"	"1220"	"JJJJJJJJJJJJJJJIJJGH"	"6"	"1"
"1"	"1221"	"JJJJJJJJJJJJJJJIJJHJ"	"12"	"1"
"1"	"1222"	"JJJJJJJJJJJJJJJIJJJG"	"9"	"2"
"1"	"1223"	"JJJJJJJJJJJJJJJIJJJH"	"3"	"1"
"1"	"1224"	"JJJJJJJJJJJJJJJIJJJI"	"12"	"1"
"1"	"1225"	"JJJJJJJJJJJJJJJJCJIJ"	"7"	"1"
"1"	"1226"	"JJJJJJJJJJJJJJJJCJJJ"	"7"	"1"
"1"	"1227"	"JJJJJJJJJJJJJJJJDJIJ"	"9"	"1"
"1"	"1228"	"JJJJJJJJJJJJJJJJEIJJ"	"5"	"1"
"1"	"1229"	"JJJJJJJJJJJJJJJJEIJJ"	"9"	"2"
"1"	"1230"	"JJJJJJJJJJJJJJJJEJHJ"	"9"	"1"
"1"	"1231"	"JJJJJJJJJJJJJJJJEJIJ"	"9"	"1"
"1"	"1232"	"JJJJJJJJJJJJJJJJEJJJ"	"3"	"1"
"1"	"1233"	"JJJJJJJJJJJJJJJJEJJJ"	"12"	"2"
"1"	"1234"	"JJJJJJJJJJJJJJJJFJGJ"	"5"	"1"
"1"	"1235"	"JJJJJJJJJJJJJJJJFJGJ"	"6"	"1"
"1"	"1236"	"JJJJJJJJJJJJJJJJGEJJ"	"9"	"1"
"1"	"1237"	"JJJJJJJJJJJJJJJJGHJJ"	"9"	"1"
"1"	"1238"	"JJJJJJJJJJJJJJJJGJEJ"	"5"	"1"
"1"	"1239"	"JJJJJJJJJJJJJJJJGJJJ"	"9"	"2"
"1"	"1240"	"JJJJJJJJJJJJJJJJHEJJ"	"1"	"1"
"1"	"1241"	"JJJJJJJJJJJJJJJJHEJJ"	"9"	"1"
"1"	"1242"	"JJJJJJJJJJJJJJJJHEJJ"	"12"	"1"
"1"	"1243"	"JJJJJJJJJJJJJJJJHHJJ"	"3"	"1"
"1"	"1244"	"JJJJJJJJJJJJJJJJHJDJ"	"9"	"1"
"1"	"1245"	"JJJJJJJJJJJJJJJJHJEJ"	"9"	"1"
"1"	"1246"	"JJJJJJJJJJJJJJJJHJEJ"	"12"	"1"
"1"	"1247"	"JJJJJJJJJJJJJJJJHJFJ"	"5"	"2"
"1"	"1248"	"JJJJJJJJJJJJJJJJHJGJ"	"7"	"1"
"1"	"1249"	"JJJJJJJJJJJJJJJJHJJJ"	"9"	"1"
"1"	"1250"	"JJJJJJJJJJJJJJJJIIHJ"	"12"	"1"
"1"	"1251"	"JJJJJJJJJJJJJJJJIJHJ"	"1"	"1"
"1"	"1252"	"JJJJJJJJJJJJJJJJIJJE"	"9"	"1"
"1"	"1253"	"JJJJJJJJJJJJJJJJIJJF"	"6"	"1"
"1"	"1254"	"JJJJJJJJJJJJJJJJJBJJ"	"9"	"4"
"1"	"1255"	"JJJJJJJJJJJJJJJJJCJJ"	"5"	"1"
"1"	"1256"	"JJJJJJJJJJJJJJJJJCJJ"	"9"	"6"
"1"	"1257"	"JJJJJJJJJJJJJJJJJDJJ"	"9"	"1"
"1"	"1258"	"JJJJJJJJJJJJJJJJJDJJ"	"12"	"2"
"1"	"1259"	"JJJJJJJJJJJJJJJJJFIJ"	"9"	"1"
"1"	"1260"	"JJJJJJJJJJJJJJJJJFJJ"	"9"	"4"
"1"	"1261"	"JJJJJJJJJJJJJJJJJFJJ"	"12"	"1"
"1"	"1262"	"JJJJJJJJJJJJJJJJJGIJ"	"5"	"1"
"1"	"1263"	"JJJJJJJJJJJJJJJJJGJJ"	"9"	"1"
"1"	"1264"	"JJJJJJJJJJJJJJJJJHFJ"	"5"	"1"
"1"	"1265"	"JJJJJJJJJJJJJJJJJJAJ"	"5"	"2"
"1"	"1266"	"JJJJJJJJJJJJJJJJJJAJ"	"7"	"1"
"1"	"1267"	"JJJJJJJJJJJJJJJJJJAJ"	"9"	"1"
"1"	"1268"	"JJJJJJJJJJJJJJJJJJBJ"	"9"	"2"
"1"	"1269"	"JJJJJJJJJJJJJJJJJJBJ"	"12"	"1"
"1"	"1270"	"JJJJJJJJJJJJJJJJJJCJ"	"5"	"1"
"1"	"1271"	"JJJJJJJJJJJJJJJJJJCJ"	"9"	"2"
"1"	"1272"	"JJJJJJJJJJJJJJJJJJCJ"	"12"	"1"
"1"	"1273"	"JJJJJJJJJJJJJJJJJJDI"	"9"	"2"
"1"	"1274"	"JJJJJJJJJJJJJJJJJJDJ"	"2"	"2"
"1"	"1275"	"JJJJJJJJJJJJJJJJJJDJ"	"3"	"1"
"1"	"1276"	"JJJJJJJJJJJJJJJJJJDJ"	"5"	"1"
"1"	"1277"	"JJJJJJJJJJJJJJJJJJDJ"	"9"	"4"
"1"	"1278"	"JJJJJJJJJJJJJJJJJJDJ"	"12"	"3"
"1"	"1279"	"JJJJJJJJJJJJJJJJJJDJ"	"13"	"1"
"1"	"1280"	"JJJJJJJJJJJJJJJJJJEJ"	"3"	"1"
"1"	"1281"	"JJJJJJJJJJJJJJJJJJEJ"	"5"	"1"
"1"	"1282"	"JJJJJJJJJJJJJJJJJJEJ"	"9"	"1"
"1"	"1283"	"JJJJJJJJJJJJJJJJJJEJ"	"12"	"2"
"1"	"1284"	"JJJJJJJJJJJJJJJJJJGG"	"1"	"1"
"1"	"1285"	"JJJJJJJJJJJJJJJJJJGJ"	"9"	"5"
"1"	"1286"	"JJJJJJJJJJJJJJJJJJHI"	"6"	"1"
"1"	"1287"	"JJJJJJJJJJJJJJJJJJHJ"	"9"	"3"
"1"	"1288"	"JJJJJJJJJJJJJJJJJJIH"	"8"	"1"
"1"	"1289"	"JJJJJJJJJJJJJJJJJJJB"	"9"	"1"
"1"	"1290"	"JJJJJJJJJJJJJJJJJJJD"	"2"	"1"
"1"	"1291"	"JJJJJJJJJJJJJJJJJJJD"	"9"	"1"
"1"	"1292"	"JJJJJJJJJJJJJJJJJJJD"	"12"	"1"
"1"	"1293"	"JJJJJJJJJJJJJJJJJJJE"	"9"	"1"
"1"	"1294"	"JJJJJJJJJJJJJJJJJJJE"	"10"	"1"
"1"	"1295"	"JJJJJJJJJJJJJJJJJJJH"	"3"	"1"
"1"	"1296"	"JJJJJJJJJJJJJJJJJJJJ"	"9"	"1"
